district_id;district_name;year;month;week;cases;population;area_km2;density;cases_per_100k
Q8;Quận 8;2024;8;32;77;424667.0;19.18;22.222;18.132
TB;Tân Bình;2024;8;32;116;474792.0;22.43;21.168;24.432
TP;Tân Phú;2024;8;32;111;485348.0;15.97;30.391;22.87
TD;Thủ Đức;2024;8;32;365;1169967.0;211.56;5.53;31.197
BC;Bình Chánh;2024;8;33;284;705508.0;252.69;2.793;40.255
BT;Bình Tân;2024;8;33;253;784173.0;52.02;15.074;32.263
BTH;Bình Thạnh;2024;8;33;131;499164.0;20.76;24.021;26.244
CG;Cần Giờ;2024;8;33;34;71526.0;704.45;102.0;47.535
CC;Củ Chi;2024;8;33;154;462047.0;434.77;1.063;33.33
GV;Gò Vấp;2024;8;33;199;676899.0;19.73;34.308;29.399
HM;Hóc Môn;2024;8;33;175;542243.0;109.17;4.967;32.273
NB;Nhà Bè;2024;8;33;65;206837.0;100.43;2.06;31.426
PN;Phú Nhuận;2024;8;33;31;163961.0;4.86;33.599;18.907
Q1;Quận 1;2024;8;33;32;142625.0;7.73;18.451;22.436
Q10;Quận 10;2024;8;33;39;234819.0;5.72;41.052;16.609
Q11;Quận 11;2024;8;33;41;209867.0;5.14;40.83;19.536
Q12;Quận 12;2024;8;33;174;620146.0;52.74;11.921;28.058
Q3;Quận 3;2024;8;33;29;190375.0;4.92;38.694;15.233
Q4;Quận 4;2024;8;33;46;175329.0;4.18;41.945;26.236
Q5;Quận 5;2024;8;33;40;159073.0;4.27;37.254;25.146
Q6;Quận 6;2024;8;33;48;233561.0;7.19;32.712;20.551
Q7;Quận 7;2024;8;33;83;360155.0;35.69;10.091;23.046
Q8;Quận 8;2024;8;33;92;424667.0;19.18;22.222;21.664
TB;Tân Bình;2024;8;33;106;474792.0;22.43;21.168;22.326
TP;Tân Phú;2024;8;33;110;485348.0;15.97;30.391;22.664
TD;Thủ Đức;2024;8;33;344;1169967.0;211.56;5.53;29.403
BC;Bình Chánh;2024;8;34;301;705508.0;252.69;2.793;42.664
BT;Bình Tân;2024;8;34;239;784173.0;52.02;15.074;30.478
BTH;Bình Thạnh;2024;8;34;127;499164.0;20.76;24.021;25.443
CG;Cần Giờ;2024;8;34;25;71526.0;704.45;102.0;34.952
CC;Củ Chi;2024;8;34;145;462047.0;434.77;1.063;31.382
GV;Gò Vấp;2024;8;34;188;676899.0;19.73;34.308;27.774
HM;Hóc Môn;2024;8;34;149;542243.0;109.17;4.967;27.478
NB;Nhà Bè;2024;8;34;63;206837.0;100.43;2.06;30.459
PN;Phú Nhuận;2024;8;34;27;163961.0;4.86;33.599;16.467
Q1;Quận 1;2024;8;34;48;142625.0;7.73;18.451;33.655
Q10;Quận 10;2024;8;34;34;234819.0;5.72;41.052;14.479
Q11;Quận 11;2024;8;34;43;209867.0;5.14;40.83;20.489
Q12;Quận 12;2024;8;34;164;620146.0;52.74;11.921;26.445
Q3;Quận 3;2024;8;34;23;190375.0;4.92;38.694;12.081
Q4;Quận 4;2024;8;34;34;175329.0;4.18;41.945;19.392
Q5;Quận 5;2024;8;34;34;159073.0;4.27;37.254;21.374
Q6;Quận 6;2024;8;34;70;233561.0;7.19;32.712;29.971
Q7;Quận 7;2024;8;34;72;360155.0;35.69;10.091;19.991
Q8;Quận 8;2024;8;34;109;424667.0;19.18;22.222;25.667
TB;Tân Bình;2024;8;34;148;474792.0;22.43;21.168;31.172
TP;Tân Phú;2024;8;34;95;485348.0;15.97;30.391;19.574
TD;Thủ Đức;2024;8;34;353;1169967.0;211.56;5.53;30.172
BC;Bình Chánh;2024;8;35;293;705508.0;252.69;2.793;41.53
BT;Bình Tân;2024;8;35;243;784173.0;52.02;15.074;30.988
BTH;Bình Thạnh;2024;8;35;111;499164.0;20.76;24.021;22.237
CG;Cần Giờ;2024;8;35;21;71526.0;704.45;102.0;29.36
CC;Củ Chi;2024;8;35;151;462047.0;434.77;1.063;32.681
GV;Gò Vấp;2024;8;35;160;676899.0;19.73;34.308;23.637
HM;Hóc Môn;2024;8;35;157;542243.0;109.17;4.967;28.954
NB;Nhà Bè;2024;8;35;62;206837.0;100.43;2.06;29.975
PN;Phú Nhuận;2024;8;35;16;163961.0;4.86;33.599;9.758
Q1;Quận 1;2024;8;35;40;142625.0;7.73;18.451;28.046
Q10;Quận 10;2024;8;35;34;234819.0;5.72;41.052;14.479
Q11;Quận 11;2024;8;35;49;209867.0;5.14;40.83;23.348
Q12;Quận 12;2024;8;35;179;620146.0;52.74;11.921;28.864
Q3;Quận 3;2024;8;35;22;190375.0;4.92;38.694;11.556
Q4;Quận 4;2024;8;35;42;175329.0;4.18;41.945;23.955
Q5;Quận 5;2024;8;35;36;159073.0;4.27;37.254;22.631
Q6;Quận 6;2024;8;35;53;233561.0;7.19;32.712;22.692
Q7;Quận 7;2024;8;35;79;360155.0;35.69;10.091;21.935
Q8;Quận 8;2024;8;35;105;424667.0;19.18;22.222;24.725
TB;Tân Bình;2024;8;35;126;474792.0;22.43;21.168;26.538
TP;Tân Phú;2024;8;35;107;485348.0;15.97;30.391;22.046
TD;Thủ Đức;2024;8;35;345;1169967.0;211.56;5.53;29.488
BC;Bình Chánh;2024;9;36;289;705508.0;252.69;2.793;40.963
BT;Bình Tân;2024;9;36;246;784173.0;52.02;15.074;31.371
BTH;Bình Thạnh;2024;9;36;110;499164.0;20.76;24.021;22.037
CG;Cần Giờ;2024;9;36;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2024;9;36;140;462047.0;434.77;1.063;30.3
GV;Gò Vấp;2024;9;36;158;676899.0;19.73;34.308;23.342
HM;Hóc Môn;2024;9;36;157;542243.0;109.17;4.967;28.954
NB;Nhà Bè;2024;9;36;75;206837.0;100.43;2.06;36.26
PN;Phú Nhuận;2024;9;36;32;163961.0;4.86;33.599;19.517
Q1;Quận 1;2024;9;36;33;142625.0;7.73;18.451;23.138
Q10;Quận 10;2024;9;36;38;234819.0;5.72;41.052;16.183
Q11;Quận 11;2024;9;36;40;209867.0;5.14;40.83;19.06
Q12;Quận 12;2024;9;36;165;620146.0;52.74;11.921;26.607
Q3;Quận 3;2024;9;36;17;190375.0;4.92;38.694;8.93
Q4;Quận 4;2024;9;36;36;175329.0;4.18;41.945;20.533
Q5;Quận 5;2024;9;36;27;159073.0;4.27;37.254;16.973
Q6;Quận 6;2024;9;36;48;233561.0;7.19;32.712;20.551
Q7;Quận 7;2024;9;36;103;360155.0;35.69;10.091;28.599
Q8;Quận 8;2024;9;36;92;424667.0;19.18;22.222;21.664
TB;Tân Bình;2024;9;36;99;474792.0;22.43;21.168;20.851
TP;Tân Phú;2024;9;36;126;485348.0;15.97;30.391;25.961
TD;Thủ Đức;2024;9;36;402;1169967.0;211.56;5.53;34.36
BC;Bình Chánh;2024;9;37;294;705508.0;252.69;2.793;41.672
BT;Bình Tân;2024;9;37;234;784173.0;52.02;15.074;29.84
BTH;Bình Thạnh;2024;9;37;124;499164.0;20.76;24.021;24.842
CG;Cần Giờ;2024;9;37;21;71526.0;704.45;102.0;29.36
CC;Củ Chi;2024;9;37;144;462047.0;434.77;1.063;31.166
GV;Gò Vấp;2024;9;37;159;676899.0;19.73;34.308;23.489
HM;Hóc Môn;2024;9;37;152;542243.0;109.17;4.967;28.032
NB;Nhà Bè;2024;9;37;71;206837.0;100.43;2.06;34.327
PN;Phú Nhuận;2024;9;37;28;163961.0;4.86;33.599;17.077
Q1;Quận 1;2024;9;37;36;142625.0;7.73;18.451;25.241
Q10;Quận 10;2024;9;37;39;234819.0;5.72;41.052;16.609
Q11;Quận 11;2024;9;37;48;209867.0;5.14;40.83;22.872
Q12;Quận 12;2024;9;37;145;620146.0;52.74;11.921;23.382
Q3;Quận 3;2024;9;37;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2024;9;37;42;175329.0;4.18;41.945;23.955
Q5;Quận 5;2024;9;37;34;159073.0;4.27;37.254;21.374
Q6;Quận 6;2024;9;37;52;233561.0;7.19;32.712;22.264
Q7;Quận 7;2024;9;37;89;360155.0;35.69;10.091;24.712
Q8;Quận 8;2024;9;37;89;424667.0;19.18;22.222;20.958
TB;Tân Bình;2024;9;37;128;474792.0;22.43;21.168;26.959
TP;Tân Phú;2024;9;37;131;485348.0;15.97;30.391;26.991
TD;Thủ Đức;2024;9;37;347;1169967.0;211.56;5.53;29.659
BC;Bình Chánh;2024;9;38;263;705508.0;252.69;2.793;37.278
BT;Bình Tân;2024;9;38;239;784173.0;52.02;15.074;30.478
BTH;Bình Thạnh;2024;9;38;103;499164.0;20.76;24.021;20.635
CG;Cần Giờ;2024;9;38;25;71526.0;704.45;102.0;34.952
CC;Củ Chi;2024;9;38;137;462047.0;434.77;1.063;29.651
GV;Gò Vấp;2024;9;38;158;676899.0;19.73;34.308;23.342
HM;Hóc Môn;2024;9;38;160;542243.0;109.17;4.967;29.507
NB;Nhà Bè;2024;9;38;59;206837.0;100.43;2.06;28.525
PN;Phú Nhuận;2024;9;38;26;163961.0;4.86;33.599;15.857
Q1;Quận 1;2024;9;38;32;142625.0;7.73;18.451;22.436
Q10;Quận 10;2024;9;38;28;234819.0;5.72;41.052;11.924
Q11;Quận 11;2024;9;38;38;209867.0;5.14;40.83;18.107
Q12;Quận 12;2024;9;38;159;620146.0;52.74;11.921;25.639
Q3;Quận 3;2024;9;38;26;190375.0;4.92;38.694;13.657
Q4;Quận 4;2024;9;38;32;175329.0;4.18;41.945;18.251
Q5;Quận 5;2024;9;38;35;159073.0;4.27;37.254;22.002
Q6;Quận 6;2024;9;38;48;233561.0;7.19;32.712;20.551
Q7;Quận 7;2024;9;38;74;360155.0;35.69;10.091;20.547
Q8;Quận 8;2024;9;38;86;424667.0;19.18;22.222;20.251
TB;Tân Bình;2024;9;38;114;474792.0;22.43;21.168;24.011
TP;Tân Phú;2024;9;38;123;485348.0;15.97;30.391;25.343
TD;Thủ Đức;2024;9;38;331;1169967.0;211.56;5.53;28.291
BC;Bình Chánh;2024;9;39;269;705508.0;252.69;2.793;38.129
BT;Bình Tân;2024;9;39;230;784173.0;52.02;15.074;29.33
BTH;Bình Thạnh;2024;9;39;127;499164.0;20.76;24.021;25.443
CG;Cần Giờ;2024;9;39;24;71526.0;704.45;102.0;33.554
CC;Củ Chi;2024;9;39;132;462047.0;434.77;1.063;28.569
GV;Gò Vấp;2024;9;39;173;676899.0;19.73;34.308;25.558
HM;Hóc Môn;2024;9;39;149;542243.0;109.17;4.967;27.478
NB;Nhà Bè;2024;9;39;64;206837.0;100.43;2.06;30.942
PN;Phú Nhuận;2024;9;39;35;163961.0;4.86;33.599;21.347
Q1;Quận 1;2024;9;39;33;142625.0;7.73;18.451;23.138
Q10;Quận 10;2024;9;39;45;234819.0;5.72;41.052;19.164
Q11;Quận 11;2024;9;39;46;209867.0;5.14;40.83;21.919
Q12;Quận 12;2024;9;39;174;620146.0;52.74;11.921;28.058
Q3;Quận 3;2024;9;39;33;190375.0;4.92;38.694;17.334
Q4;Quận 4;2024;9;39;39;175329.0;4.18;41.945;22.244
Q5;Quận 5;2024;9;39;35;159073.0;4.27;37.254;22.002
Q6;Quận 6;2024;9;39;62;233561.0;7.19;32.712;26.546
Q7;Quận 7;2024;9;39;77;360155.0;35.69;10.091;21.38
Q8;Quận 8;2024;9;39;92;424667.0;19.18;22.222;21.664
TB;Tân Bình;2024;9;39;116;474792.0;22.43;21.168;24.432
TP;Tân Phú;2024;9;39;114;485348.0;15.97;30.391;23.488
TD;Thủ Đức;2024;9;39;355;1169967.0;211.56;5.53;30.343
BC;Bình Chánh;2024;10;40;248;705508.0;252.69;2.793;35.152
BT;Bình Tân;2024;10;40;216;784173.0;52.02;15.074;27.545
BTH;Bình Thạnh;2024;10;40;134;499164.0;20.76;24.021;26.845
CG;Cần Giờ;2024;10;40;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2024;10;40;139;462047.0;434.77;1.063;30.084
GV;Gò Vấp;2024;10;40;149;676899.0;19.73;34.308;22.012
HM;Hóc Môn;2024;10;40;159;542243.0;109.17;4.967;29.323
NB;Nhà Bè;2024;10;40;61;206837.0;100.43;2.06;29.492
PN;Phú Nhuận;2024;10;40;27;163961.0;4.86;33.599;16.467
Q1;Quận 1;2024;10;40;36;142625.0;7.73;18.451;25.241
Q10;Quận 10;2024;10;40;33;234819.0;5.72;41.052;14.053
Q11;Quận 11;2024;10;40;49;209867.0;5.14;40.83;23.348
Q12;Quận 12;2024;10;40;152;620146.0;52.74;11.921;24.51
Q3;Quận 3;2024;10;40;27;190375.0;4.92;38.694;14.183
Q4;Quận 4;2024;10;40;37;175329.0;4.18;41.945;21.103
Q5;Quận 5;2024;10;40;33;159073.0;4.27;37.254;20.745
Q6;Quận 6;2024;10;40;54;233561.0;7.19;32.712;23.12
Q7;Quận 7;2024;10;40;65;360155.0;35.69;10.091;18.048
Q8;Quận 8;2024;10;40;83;424667.0;19.18;22.222;19.545
TB;Tân Bình;2024;10;40;130;474792.0;22.43;21.168;27.38
TP;Tân Phú;2024;10;40;124;485348.0;15.97;30.391;25.549
TD;Thủ Đức;2024;10;40;338;1169967.0;211.56;5.53;28.89
BC;Bình Chánh;2024;10;41;249;705508.0;252.69;2.793;35.294
BT;Bình Tân;2024;10;41;202;784173.0;52.02;15.074;25.76
BTH;Bình Thạnh;2024;10;41;127;499164.0;20.76;24.021;25.443
CG;Cần Giờ;2024;10;41;32;71526.0;704.45;102.0;44.739
CC;Củ Chi;2024;10;41;140;462047.0;434.77;1.063;30.3
GV;Gò Vấp;2024;10;41;167;676899.0;19.73;34.308;24.671
HM;Hóc Môn;2024;10;41;141;542243.0;109.17;4.967;26.003
NB;Nhà Bè;2024;10;41;62;206837.0;100.43;2.06;29.975
PN;Phú Nhuận;2024;10;41;29;163961.0;4.86;33.599;17.687
Q1;Quận 1;2024;10;41;25;142625.0;7.73;18.451;17.528
Q10;Quận 10;2024;10;41;36;234819.0;5.72;41.052;15.331
Q11;Quận 11;2024;10;41;53;209867.0;5.14;40.83;25.254
Q12;Quận 12;2024;10;41;167;620146.0;52.74;11.921;26.929
Q3;Quận 3;2024;10;41;23;190375.0;4.92;38.694;12.081
Q4;Quận 4;2024;10;41;31;175329.0;4.18;41.945;17.681
Q5;Quận 5;2024;10;41;32;159073.0;4.27;37.254;20.117
Q6;Quận 6;2024;10;41;62;233561.0;7.19;32.712;26.546
Q7;Quận 7;2024;10;41;83;360155.0;35.69;10.091;23.046
Q8;Quận 8;2024;10;41;90;424667.0;19.18;22.222;21.193
TB;Tân Bình;2024;10;41;112;474792.0;22.43;21.168;23.589
TP;Tân Phú;2024;10;41;112;485348.0;15.97;30.391;23.076
TD;Thủ Đức;2024;10;41;317;1169967.0;211.56;5.53;27.095
BC;Bình Chánh;2024;10;42;269;705508.0;252.69;2.793;38.129
BT;Bình Tân;2024;10;42;199;784173.0;52.02;15.074;25.377
BTH;Bình Thạnh;2024;10;42;120;499164.0;20.76;24.021;24.04
CG;Cần Giờ;2024;10;42;23;71526.0;704.45;102.0;32.156
CC;Củ Chi;2024;10;42;124;462047.0;434.77;1.063;26.837
GV;Gò Vấp;2024;10;42;145;676899.0;19.73;34.308;21.421
HM;Hóc Môn;2024;10;42;144;542243.0;109.17;4.967;26.556
NB;Nhà Bè;2024;10;42;55;206837.0;100.43;2.06;26.591
PN;Phú Nhuận;2024;10;42;32;163961.0;4.86;33.599;19.517
Q1;Quận 1;2024;10;42;28;142625.0;7.73;18.451;19.632
Q10;Quận 10;2024;10;42;32;234819.0;5.72;41.052;13.628
Q11;Quận 11;2024;10;42;49;209867.0;5.14;40.83;23.348
Q12;Quận 12;2024;10;42;136;620146.0;52.74;11.921;21.93
Q3;Quận 3;2024;10;42;25;190375.0;4.92;38.694;13.132
Q4;Quận 4;2024;10;42;47;175329.0;4.18;41.945;26.807
Q5;Quận 5;2024;10;42;38;159073.0;4.27;37.254;23.888
Q6;Quận 6;2024;10;42;49;233561.0;7.19;32.712;20.98
Q7;Quận 7;2024;10;42;81;360155.0;35.69;10.091;22.49
Q8;Quận 8;2024;10;42;82;424667.0;19.18;22.222;19.309
TB;Tân Bình;2024;10;42;89;474792.0;22.43;21.168;18.745
TP;Tân Phú;2024;10;42;107;485348.0;15.97;30.391;22.046
TD;Thủ Đức;2024;10;42;323;1169967.0;211.56;5.53;27.608
BC;Bình Chánh;2024;10;43;233;705508.0;252.69;2.793;33.026
BT;Bình Tân;2024;10;43;207;784173.0;52.02;15.074;26.397
BTH;Bình Thạnh;2024;10;43;105;499164.0;20.76;24.021;21.035
CG;Cần Giờ;2024;10;43;13;71526.0;704.45;102.0;18.175
CC;Củ Chi;2024;10;43;106;462047.0;434.77;1.063;22.941
GV;Gò Vấp;2024;10;43;163;676899.0;19.73;34.308;24.08
HM;Hóc Môn;2024;10;43;153;542243.0;109.17;4.967;28.216
NB;Nhà Bè;2024;10;43;58;206837.0;100.43;2.06;28.041
PN;Phú Nhuận;2024;10;43;28;163961.0;4.86;33.599;17.077
Q1;Quận 1;2024;10;43;29;142625.0;7.73;18.451;20.333
Q10;Quận 10;2024;10;43;37;234819.0;5.72;41.052;15.757
Q11;Quận 11;2024;10;43;48;209867.0;5.14;40.83;22.872
Q12;Quận 12;2024;10;43;155;620146.0;52.74;11.921;24.994
Q3;Quận 3;2024;10;43;31;190375.0;4.92;38.694;16.284
Q4;Quận 4;2024;10;43;37;175329.0;4.18;41.945;21.103
Q5;Quận 5;2024;10;43;19;159073.0;4.27;37.254;11.944
Q6;Quận 6;2024;10;43;61;233561.0;7.19;32.712;26.117
Q7;Quận 7;2024;10;43;77;360155.0;35.69;10.091;21.38
Q8;Quận 8;2024;10;43;70;424667.0;19.18;22.222;16.484
TB;Tân Bình;2024;10;43;116;474792.0;22.43;21.168;24.432
TP;Tân Phú;2024;10;43;100;485348.0;15.97;30.391;20.604
TD;Thủ Đức;2024;10;43;285;1169967.0;211.56;5.53;24.36
BC;Bình Chánh;2024;10;44;232;705508.0;252.69;2.793;32.884
BT;Bình Tân;2024;10;44;227;784173.0;52.02;15.074;28.948
BTH;Bình Thạnh;2024;10;44;105;499164.0;20.76;24.021;21.035
CG;Cần Giờ;2024;10;44;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2024;10;44;128;462047.0;434.77;1.063;27.703
GV;Gò Vấp;2024;10;44;121;676899.0;19.73;34.308;17.876
HM;Hóc Môn;2024;10;44;143;542243.0;109.17;4.967;26.372
NB;Nhà Bè;2024;10;44;57;206837.0;100.43;2.06;27.558
PN;Phú Nhuận;2024;10;44;19;163961.0;4.86;33.599;11.588
Q1;Quận 1;2024;10;44;39;142625.0;7.73;18.451;27.344
Q10;Quận 10;2024;10;44;24;234819.0;5.72;41.052;10.221
Q11;Quận 11;2024;10;44;50;209867.0;5.14;40.83;23.825
Q12;Quận 12;2024;10;44;142;620146.0;52.74;11.921;22.898
Q3;Quận 3;2024;10;44;15;190375.0;4.92;38.694;7.879
Q4;Quận 4;2024;10;44;46;175329.0;4.18;41.945;26.236
Q5;Quận 5;2024;10;44;31;159073.0;4.27;37.254;19.488
Q6;Quận 6;2024;10;44;48;233561.0;7.19;32.712;20.551
Q7;Quận 7;2024;10;44;78;360155.0;35.69;10.091;21.657
Q8;Quận 8;2024;10;44;81;424667.0;19.18;22.222;19.074
TB;Tân Bình;2024;10;44;94;474792.0;22.43;21.168;19.798
TP;Tân Phú;2024;10;44;96;485348.0;15.97;30.391;19.78
TD;Thủ Đức;2024;10;44;287;1169967.0;211.56;5.53;24.531
BC;Bình Chánh;2024;11;45;215;705508.0;252.69;2.793;30.474
BT;Bình Tân;2024;11;45;182;784173.0;52.02;15.074;23.209
BTH;Bình Thạnh;2024;11;45;97;499164.0;20.76;24.021;19.432
CG;Cần Giờ;2024;11;45;26;71526.0;704.45;102.0;36.35
CC;Củ Chi;2024;11;45;122;462047.0;434.77;1.063;26.404
GV;Gò Vấp;2024;11;45;140;676899.0;19.73;34.308;20.683
HM;Hóc Môn;2024;11;45;142;542243.0;109.17;4.967;26.188
NB;Nhà Bè;2024;11;45;50;206837.0;100.43;2.06;24.174
PN;Phú Nhuận;2024;11;45;15;163961.0;4.86;33.599;9.149
Q1;Quận 1;2024;11;45;30;142625.0;7.73;18.451;21.034
Q10;Quận 10;2024;11;45;28;234819.0;5.72;41.052;11.924
Q11;Quận 11;2024;11;45;34;209867.0;5.14;40.83;16.201
Q12;Quận 12;2024;11;45;131;620146.0;52.74;11.921;21.124
Q3;Quận 3;2024;11;45;29;190375.0;4.92;38.694;15.233
Q4;Quận 4;2024;11;45;34;175329.0;4.18;41.945;19.392
Q5;Quận 5;2024;11;45;34;159073.0;4.27;37.254;21.374
Q6;Quận 6;2024;11;45;59;233561.0;7.19;32.712;25.261
Q7;Quận 7;2024;11;45;65;360155.0;35.69;10.091;18.048
Q8;Quận 8;2024;11;45;80;424667.0;19.18;22.222;18.838
TB;Tân Bình;2024;11;45;99;474792.0;22.43;21.168;20.851
TP;Tân Phú;2024;11;45;106;485348.0;15.97;30.391;21.84
TD;Thủ Đức;2024;11;45;331;1169967.0;211.56;5.53;28.291
BC;Bình Chánh;2024;11;46;215;705508.0;252.69;2.793;30.474
BT;Bình Tân;2024;11;46;150;784173.0;52.02;15.074;19.128
BTH;Bình Thạnh;2024;11;46;86;499164.0;20.76;24.021;17.229
CG;Cần Giờ;2024;11;46;16;71526.0;704.45;102.0;22.369
CC;Củ Chi;2024;11;46;105;462047.0;434.77;1.063;22.725
GV;Gò Vấp;2024;11;46;121;676899.0;19.73;34.308;17.876
HM;Hóc Môn;2024;11;46;122;542243.0;109.17;4.967;22.499
NB;Nhà Bè;2024;11;46;64;206837.0;100.43;2.06;30.942
PN;Phú Nhuận;2024;11;46;19;163961.0;4.86;33.599;11.588
Q1;Quận 1;2024;11;46;27;142625.0;7.73;18.451;18.931
Q10;Quận 10;2024;11;46;30;234819.0;5.72;41.052;12.776
Q11;Quận 11;2024;11;46;48;209867.0;5.14;40.83;22.872
Q12;Quận 12;2024;11;46;134;620146.0;52.74;11.921;21.608
Q3;Quận 3;2024;11;46;17;190375.0;4.92;38.694;8.93
Q4;Quận 4;2024;11;46;28;175329.0;4.18;41.945;15.97
Q5;Quận 5;2024;11;46;20;159073.0;4.27;37.254;12.573
Q6;Quận 6;2024;11;46;45;233561.0;7.19;32.712;19.267
Q7;Quận 7;2024;11;46;64;360155.0;35.69;10.091;17.77
Q8;Quận 8;2024;11;46;78;424667.0;19.18;22.222;18.367
TB;Tân Bình;2024;11;46;79;474792.0;22.43;21.168;16.639
TP;Tân Phú;2024;11;46;106;485348.0;15.97;30.391;21.84
TD;Thủ Đức;2024;11;46;306;1169967.0;211.56;5.53;26.155
BC;Bình Chánh;2024;11;47;199;705508.0;252.69;2.793;28.207
BT;Bình Tân;2024;11;47;172;784173.0;52.02;15.074;21.934
BTH;Bình Thạnh;2024;11;47;106;499164.0;20.76;24.021;21.236
CG;Cần Giờ;2024;11;47;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2024;11;47;108;462047.0;434.77;1.063;23.374
GV;Gò Vấp;2024;11;47;119;676899.0;19.73;34.308;17.58
HM;Hóc Môn;2024;11;47;103;542243.0;109.17;4.967;18.995
NB;Nhà Bè;2024;11;47;44;206837.0;100.43;2.06;21.273
PN;Phú Nhuận;2024;11;47;19;163961.0;4.86;33.599;11.588
Q1;Quận 1;2024;11;47;34;142625.0;7.73;18.451;23.839
Q10;Quận 10;2024;11;47;31;234819.0;5.72;41.052;13.202
Q11;Quận 11;2024;11;47;37;209867.0;5.14;40.83;17.63
Q12;Quận 12;2024;11;47;132;620146.0;52.74;11.921;21.285
Q3;Quận 3;2024;11;47;11;190375.0;4.92;38.694;5.778
Q4;Quận 4;2024;11;47;33;175329.0;4.18;41.945;18.822
Q5;Quận 5;2024;11;47;18;159073.0;4.27;37.254;11.316
Q6;Quận 6;2024;11;47;36;233561.0;7.19;32.712;15.414
Q7;Quận 7;2024;11;47;60;360155.0;35.69;10.091;16.659
Q8;Quận 8;2024;11;47;64;424667.0;19.18;22.222;15.071
TB;Tân Bình;2024;11;47;104;474792.0;22.43;21.168;21.904
TP;Tân Phú;2024;11;47;92;485348.0;15.97;30.391;18.955
TD;Thủ Đức;2024;11;47;288;1169967.0;211.56;5.53;24.616
BC;Bình Chánh;2024;11;48;201;705508.0;252.69;2.793;28.49
BT;Bình Tân;2024;11;48;177;784173.0;52.02;15.074;22.572
BTH;Bình Thạnh;2024;11;48;87;499164.0;20.76;24.021;17.429
CG;Cần Giờ;2024;11;48;16;71526.0;704.45;102.0;22.369
CC;Củ Chi;2024;11;48;121;462047.0;434.77;1.063;26.188
GV;Gò Vấp;2024;11;48;131;676899.0;19.73;34.308;19.353
HM;Hóc Môn;2024;11;48;129;542243.0;109.17;4.967;23.79
NB;Nhà Bè;2024;11;48;39;206837.0;100.43;2.06;18.855
PN;Phú Nhuận;2024;11;48;22;163961.0;4.86;33.599;13.418
Q1;Quận 1;2024;11;48;21;142625.0;7.73;18.451;14.724
Q10;Quận 10;2024;11;48;40;234819.0;5.72;41.052;17.034
Q11;Quận 11;2024;11;48;40;209867.0;5.14;40.83;19.06
Q12;Quận 12;2024;11;48;132;620146.0;52.74;11.921;21.285
Q3;Quận 3;2024;11;48;21;190375.0;4.92;38.694;11.031
Q4;Quận 4;2024;11;48;27;175329.0;4.18;41.945;15.4
Q5;Quận 5;2024;11;48;25;159073.0;4.27;37.254;15.716
Q6;Quận 6;2024;11;48;37;233561.0;7.19;32.712;15.842
Q7;Quận 7;2024;11;48;59;360155.0;35.69;10.091;16.382
Q8;Quận 8;2024;11;48;84;424667.0;19.18;22.222;19.78
TB;Tân Bình;2024;11;48;88;474792.0;22.43;21.168;18.534
TP;Tân Phú;2024;11;48;93;485348.0;15.97;30.391;19.162
TD;Thủ Đức;2024;11;48;299;1169967.0;211.56;5.53;25.556
BC;Bình Chánh;2024;12;49;237;705508.0;252.69;2.793;33.593
BT;Bình Tân;2024;12;49;172;784173.0;52.02;15.074;21.934
BTH;Bình Thạnh;2024;12;49;104;499164.0;20.76;24.021;20.835
CG;Cần Giờ;2024;12;49;19;71526.0;704.45;102.0;26.564
CC;Củ Chi;2024;12;49;91;462047.0;434.77;1.063;19.695
GV;Gò Vấp;2024;12;49;140;676899.0;19.73;34.308;20.683
HM;Hóc Môn;2024;12;49;104;542243.0;109.17;4.967;19.18
NB;Nhà Bè;2024;12;49;49;206837.0;100.43;2.06;23.69
PN;Phú Nhuận;2024;12;49;16;163961.0;4.86;33.599;9.758
Q1;Quận 1;2024;12;49;25;142625.0;7.73;18.451;17.528
Q10;Quận 10;2024;12;49;28;234819.0;5.72;41.052;11.924
Q11;Quận 11;2024;12;49;42;209867.0;5.14;40.83;20.013
Q12;Quận 12;2024;12;49;126;620146.0;52.74;11.921;20.318
Q3;Quận 3;2024;12;49;15;190375.0;4.92;38.694;7.879
Q4;Quận 4;2024;12;49;33;175329.0;4.18;41.945;18.822
Q5;Quận 5;2024;12;49;23;159073.0;4.27;37.254;14.459
Q6;Quận 6;2024;12;49;44;233561.0;7.19;32.712;18.839
Q7;Quận 7;2024;12;49;64;360155.0;35.69;10.091;17.77
Q8;Quận 8;2024;12;49;63;424667.0;19.18;22.222;14.835
TB;Tân Bình;2024;12;49;75;474792.0;22.43;21.168;15.796
TP;Tân Phú;2024;12;49;78;485348.0;15.97;30.391;16.071
TD;Thủ Đức;2024;12;49;284;1169967.0;211.56;5.53;24.274
BC;Bình Chánh;2024;12;50;207;705508.0;252.69;2.793;29.341
BT;Bình Tân;2024;12;50;143;784173.0;52.02;15.074;18.236
BTH;Bình Thạnh;2024;12;50;89;499164.0;20.76;24.021;17.83
CG;Cần Giờ;2024;12;50;20;71526.0;704.45;102.0;27.962
